Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
86,0.358333,0.020283,-0.001171,0.016325,-0.99966,1.963474,-1.319372,0.007021,0.030404,-0.027299,0.152492,-0.98746,1.972317,-1.632127,0.006115,0.012136,-0.005706,-0.029553,-0.999473,1.938397,-1.426661,0.935774,walk
87,0.3625,0.020574,-0.001028,0.016358,-0.999654,1.96346,-1.319336,0.006993,0.029582,-0.027681,0.151832,-0.987576,1.972299,-1.632244,0.006333,0.012529,-0.006911,-0.029093,-0.999474,1.937141,-1.426031,0.935868,walk
88,0.366667,0.020814,-0.00092,0.016392,-0.999649,1.963449,-1.319316,0.006979,0.028829,-0.028017,0.151074,-0.987705,1.972218,-1.632321,0.006489,0.013287,-0.00776,-0.028416,-0.999478,1.93594,-1.425415,0.935857,walk
89,0.370833,0.02103,-0.000795,0.016461,-0.999643,1.963443,-1.319294,0.006959,0.028221,-0.028341,0.150182,-0.987849,1.972059,-1.632429,0.006646,0.013684,-0.008905,-0.02808,-0.999472,1.934873,-1.4248,0.93583,walk
90,0.375,0.02127,-0.000646,0.016468,-0.999638,1.963445,-1.31927,0.00695,0.027018,-0.028893,0.149483,-0.987973,1.971866,-1.632444,0.006817,0.014287,-0.009753,-0.02728,-0.999478,1.933511,-1.424224,0.935926,walk
91,0.379167,0.021442,-0.000577,0.016507,-0.999634,1.963431,-1.319245,0.006938,0.026197,-0.029299,0.148642,-0.98811,1.971629,-1.632464,0.006961,0.01497,-0.010713,-0.026591,-0.999477,1.932263,-1.423606,0.935966,walk
92,0.383333,0.02174,-0.000439,0.016498,-0.999627,1.963421,-1.319226,0.006927,0.02585,-0.029511,0.147566,-0.988274,1.971375,-1.632468,0.007086,0.015464,-0.012029,-0.02613,-0.999467,1.931152,-1.423032,0.935943,walk
93,0.3875,0.021845,-0.000381,0.016527,-0.999625,1.963415,-1.319209,0.006907,0.026052,-0.029534,0.146139,-0.98848,1.971088,-1.632483,0.007205,0.01595,-0.013039,-0.025683,-0.999458,1.92998,-1.422395,0.935959,walk
94,0.391667,0.022096,-0.000332,0.016526,-0.999619,1.963398,-1.319195,0.006897,0.026428,-0.029886,0.144463,-0.988706,1.970802,-1.632505,0.007332,0.016534,-0.014124,-0.025067,-0.999449,1.928802,-1.42178,0.935952,walk
95,0.395833,0.022255,-0.000172,0.016513,-0.999616,1.963379,-1.319171,0.006876,0.027271,-0.029946,0.142554,-0.988958,1.970448,-1.632594,0.007422,0.01722,-0.015198,-0.024195,-0.999443,1.927628,-1.421228,0.935939,walk
96,0.4,0.022448,-9e-05,0.016571,-0.999611,1.963387,-1.319157,0.006873,0.026206,-0.025477,0.137666,-0.989804,1.971011,-1.632745,0.007416,0.018477,-0.016833,-0.022162,-0.999442,1.92609,-1.420404,0.936164,walk
97,0.404167,0.022534,7.6e-05,0.016553,-0.999609,1.963357,-1.319134,0.006855,0.027817,-0.025687,0.135159,-0.9901,1.970886,-1.633007,0.007446,0.01901,-0.018209,-0.021356,-0.999425,1.924935,-1.419841,0.93613,walk
